game_id,tag
9882,Steam Workshop
9882,Cross-Platform Multiplayer
9882,Survival Horror
9882,Crafting
9882,Roguelike
10243,Singleplayer
10243,Steam Achievements
10243,Multiplayer
10243,Steam Cloud
10243,Atmospheric
10243,steam-trading-cards
10243,Great Soundtrack
10243,Co-op
10243,cooperative
10243,Online Co-Op
10243,Tactical
10243,stats
10243,Steam Workshop
10243,War
10243,Historical
10243,RTS
10243,Military
10243,Base Building
10243,World War II
10243,Real-Time with Pause
10243,Real-Time
10243,Tanks
4248,Singleplayer
4248,Steam Achievements
4248,Full controller support
4248,Steam Cloud
4248,Atmospheric
4248,RPG
4248,Story Rich
4248,Open World
4248,First-Person
4248,Sci-fi
4248,FPS
4248,Fantasy
4248,Stealth
4248,Dark
4248,Replay Value
4248,Magic
4248,Multiple Endings
4248,Dystopian
4248,Steampunk
4248,Assassin
17540,Singleplayer
17540,Steam Achievements
17540,Multiplayer
17540,Full controller support
17540,Steam Cloud
17540,Atmospheric
17540,steam-trading-cards
17540,Great Soundtrack
17540,Story Rich
17540,2D
17540,Gore
17540,Steam Leaderboards
17540,Controller
17540,Local Multiplayer
17540,Competitive
17540,Beat em up
17540,3D Vision
17540,2.5D
17540,Comic Book
17540,Superhero
17540,2D Fighter
17540,Batman
12536,Singleplayer
12536,Steam Achievements
12536,Full controller support
12536,Steam Cloud
12536,Atmospheric
12536,steam-trading-cards
12536,Story Rich
12536,Third Person
12536,Horror
12536,Fantasy
12536,Female Protagonist
12536,Violent
12536,Action-Adventure
12536,Dark
12536,Hack and Slash
12536,Dark Fantasy
12536,Realistic
12536,Walking Simulator
12536,Blood
12536,Psychological
12536,Mythology
13633,Singleplayer
13633,Steam Achievements
13633,Multiplayer
13633,Steam Cloud
13633,steam-trading-cards
13633,Great Soundtrack
13633,Co-op
13633,cooperative
13633,Classic
13633,Tactical
13633,Moddable
13633,Turn-Based
13633,Replay Value
13633,Historical
13633,Turn-Based Strategy
13633,Economy
13633,Grand Strategy
13633,Touch-Friendly
13633,Education
13633,4X
13633,Hex Grid
13633,Diplomacy
430,Singleplayer
430,Multiplayer
430,Atmospheric
430,Great Soundtrack
430,Open World
430,Third Person
430,Partial Controller Support
430,Funny
430,Classic
430,Sandbox
430,Violent
430,Third-Person Shooter
430,Moddable
430,Mature
430,Crime
430,Driving
430,1980s
430,first person mod
5583,Singleplayer
5583,Multiplayer
5583,Atmospheric
5583,Story Rich
5583,Third Person
5583,Partial Controller Support
5583,Difficult
5583,Stealth
5583,Controller
5583,Tactical
5583,Third-Person Shooter
5583,Replay Value
5583,Cinematic
5583,Crime
5583,Linear
5583,Assassin
5583,Score Attack
3144,Singleplayer
3144,Steam Achievements
3144,Full controller support
3144,steam-trading-cards
3144,Great Soundtrack
3144,2D
3144,Funny
3144,Gore
3144,Difficult
3144,Steam Leaderboards
3144,Comedy
3144,Pixel Graphics
3144,Controller
3144,Retro
3144,Replay Value
3144,Side Scroller
3144,Fast-Paced
3144,Level Editor
3144,Time Attack
3144,Precision Platformer
4514,Singleplayer
4514,Atmospheric
4514,RPG
4514,Story Rich
4514,Open World
4514,Third Person
4514,Partial Controller Support
4514,Third-Person Shooter
4514,Nudity
4514,Mystery
4514,Mature
4514,Cinematic
4514,Crime
4514,3D Vision
4514,Detective
4514,Noir
4514,Investigation
362,Singleplayer
362,Multiplayer
362,Atmospheric
362,steam-trading-cards
362,RPG
362,Co-op
362,Story Rich
362,cooperative
362,Third Person
362,Partial Controller Support
362,Online Co-Op
362,Fantasy
362,Gore
362,Online multiplayer
362,PvP
362,Hack and Slash
362,War
362,Realistic
362,Medieval
362,MOBA
362,Swordplay
3841,Singleplayer
3841,Multiplayer
3841,Atmospheric
3841,RPG
3841,Story Rich
3841,Open World
3841,Third Person
3841,Exploration
3841,Sandbox
3841,Stealth
3841,Action-Adventure
3841,Action RPG
3841,Mature
3841,Historical
3841,Parkour
3841,Assassin
3841,Pirates
3841,Naval
58812,Singleplayer
58812,Full controller support
58812,Atmospheric
58812,Third Person
58812,Sci-fi
58812,Exploration
58812,Female Protagonist
58812,Action-Adventure
58812,Cinematic
58812,Metroidvania
58812,3rd-Person Perspective
58812,Detective
58812,Supernatural
58812,Abstract
58812,realism
58812,paranormal
257201,Singleplayer
257201,Full controller support
257201,Atmospheric
257201,Story Rich
257201,Third Person
257201,Sci-fi
257201,Difficult
257201,Exploration
257201,Space
257201,Hack and Slash
257201,Metroidvania
257201,3rd-Person Perspective
257201,Heist
257201,Souls-like
257201,Star Wars
257201,ea play
257201,cinema
257201,lightsaber
257201,Singe-player
11934,Singleplayer
11934,Steam Achievements
11934,Multiplayer
11934,Steam Cloud
11934,Atmospheric
11934,First-Person
11934,FPS
11934,Difficult
11934,Sandbox
11934,Survival
11934,Tactical
11934,stats
11934,PvP
11934,Cross-Platform Multiplayer
11934,Moddable
11934,War
11934,Team-Based
11934,Military
11934,Competitive
11934,Valve Anti-Cheat enabled
11934,Includes Source SDK
11934,e-sports
4570,Singleplayer
4570,Full controller support
4570,Atmospheric
4570,RPG
4570,Story Rich
4570,Third Person
4570,Sci-fi
4570,Horror
4570,Gore
4570,Survival
4570,Third-Person Shooter
4570,Dark
4570,Space
4570,Zombies
4570,Survival Horror
4570,controller support
4570,Futuristic
4570,Aliens
4570,Silent Protagonist
2462,Atmospheric
2462,Action-Adventure
2462,3rd-Person Perspective
4806,Singleplayer
4806,Atmospheric
4806,Great Soundtrack
4806,RPG
4806,Story Rich
4806,Third Person
4806,Sci-fi
4806,Classic
4806,Female Protagonist
4806,Action RPG
4806,Third-Person Shooter
4806,Space
4806,Character Customization
4806,Choices Matter
4806,Cinematic
4806,Real-Time with Pause
4806,Romance
3017,Singleplayer
3017,Steam Achievements
3017,Multiplayer
3017,Full controller support
3017,Atmospheric
3017,steam-trading-cards
3017,Great Soundtrack
3017,RPG
3017,Co-op
3017,Open World
3017,cooperative
3017,Third Person
3017,Funny
3017,Exploration
3017,Sandbox
3017,Comedy
3017,Third-Person Shooter
3017,Moddable
3017,Physics
3017,Parkour
3017,Destruction
3604,Singleplayer
3604,Steam Achievements
3604,Multiplayer
3604,Full controller support
3604,Steam Cloud
3604,Atmospheric
3604,steam-trading-cards
3604,Story Rich
3604,Open World
3604,First-Person
3604,Sci-fi
3604,Horror
3604,FPS
3604,Difficult
3604,Survival
3604,Stealth
3604,Nudity
3604,Survival Horror
3604,Post-apocalyptic
3604,overlay
3604,Remake
3604,Based On A Novel
3543,Singleplayer
3543,Steam Achievements
3543,Multiplayer
3543,Full controller support
3543,Steam Cloud
3543,Atmospheric
3543,steam-trading-cards
3543,RPG
3543,Co-op
3543,Open World
3543,cooperative
3543,First-Person
3543,Sci-fi
3543,FPS
3543,Online Co-Op
3543,Funny
3543,Female Protagonist
3543,Comedy
3543,Action RPG
3543,Space
3543,Memes
3543,Loot
50738,Singleplayer
50738,Atmospheric
50738,Great Soundtrack
50738,Story Rich
50738,Open World
50738,Third Person
50738,Sci-fi
50738,Partial Controller Support
50738,Horror
50738,Exploration
50738,Survival
50738,Stealth
50738,Action-Adventure
50738,Nudity
50738,Post-apocalyptic
50738,Cinematic
50738,Aliens
50738,Memes
50738,Walking Simulator
50738,3rd-Person Perspective
50738,Drama
50738,Heist
50738,Masterpiece
19301,Multiplayer
19301,First-Person
19301,FPS
19301,Classic
19301,Survival
19301,Tactical
19301,PvP
19301,Team-Based
19301,Military
19301,Competitive
19301,Valve Anti-Cheat enabled
19301,1990s
19301,Assassin
19301,1980s
19301,Ninja
19301,Score Attack
19301,e-sports
3603,Singleplayer
3603,Steam Achievements
3603,Multiplayer
3603,Full controller support
3603,Steam Cloud
3603,Atmospheric
3603,steam-trading-cards
3603,Story Rich
3603,Open World
3603,First-Person
3603,Horror
3603,FPS
3603,Gore
3603,Classic
3603,Survival
3603,Stealth
3603,Dark
3603,Survival Horror
3603,Post-apocalyptic
3603,Mature
3603,overlay
3603,Remake
3603,online
3603,city
3603,Based On A Novel
3603,fire
3603,light
13535,Singleplayer
13535,Steam Achievements
13535,Multiplayer
13535,Full controller support
13535,Steam Cloud
13535,Atmospheric
13535,Co-op
13535,cooperative
13535,First-Person
13535,Horror
13535,FPS
13535,Online Co-Op
13535,Steam Leaderboards
13535,Female Protagonist
13535,Survival
13535,Tactical
13535,stats
13535,Zombies
13535,Moddable
13535,Post-apocalyptic
13535,Captions available
13535,Replay Value
13535,Team-Based
13535,Competitive
13535,Valve Anti-Cheat enabled
13535,Commentary available
13535,Includes Source SDK
11142,Singleplayer
11142,Steam Achievements
11142,Multiplayer
11142,Full controller support
11142,Steam Cloud
11142,Atmospheric
11142,RPG
11142,Story Rich
11142,First-Person
11142,Sci-fi
11142,Horror
11142,FPS
11142,Dystopian
11142,Steampunk
3747,Singleplayer
3747,Steam Achievements
3747,Full controller support
3747,Steam Cloud
3747,Atmospheric
3747,Great Soundtrack
3747,Story Rich
3747,Open World
3747,Third Person
3747,Steam Leaderboards
3747,Classic
3747,Sandbox
3747,Comedy
3747,Stealth
3747,Tactical
3747,Third-Person Shooter
3747,Dark
3747,Replay Value
3747,Short
3747,Cinematic
3747,Cold War
108,Singleplayer
108,Steam Achievements
108,Multiplayer
108,Full controller support
108,Steam Cloud
108,Atmospheric
108,steam-trading-cards
108,Great Soundtrack
108,Third Person
108,Horror
108,Online Co-Op
108,Fantasy
108,Gore
108,Steam Leaderboards
108,Female Protagonist
108,Violent
108,Local Multiplayer
108,Mature
108,Competitive
108,Blood
108,2.5D
108,2D Fighter
3636,Multiplayer
3636,Atmospheric
3636,Survival
3636,Stealth
3636,Action-Adventure
3636,Action RPG
3636,Zombies
3636,exclusive
3636,3rd-Person Perspective
274755,Singleplayer
274755,Full controller support
274755,Atmospheric
274755,Great Soundtrack
274755,RPG
274755,Story Rich
274755,2D
274755,Fantasy
274755,Action-Adventure
274755,Action RPG
274755,Early Access
274755,Hack and Slash
274755,Replay Value
274755,Roguelike
274755,Isometric
274755,Roguelite
274755,Dungeon Crawler
274755,Hand-drawn
274755,Perma Death
274755,dungeons
10141,Singleplayer
10141,Steam Achievements
10141,Steam Cloud
10141,Atmospheric
10141,steam-trading-cards
10141,Great Soundtrack
10141,RPG
10141,Story Rich
10141,Open World
10141,Sci-fi
10141,Partial Controller Support
10141,Female Protagonist
10141,Violent
10141,Anime
10141,Nudity
10141,Hack and Slash
10141,Post-apocalyptic
10141,JRPG
10141,Robots
10141,Bullet Hell
10141,Character Action Game
10141,Spectacle fighter
11147,Singleplayer
11147,Multiplayer
11147,RPG
11147,Co-op
11147,Open World
11147,First-Person
11147,Partial Controller Support
11147,FPS
11147,Exploration
11147,Steam Leaderboards
11147,Sandbox
11147,Survival
11147,Free to Play
11147,stats
11147,Early Access
11147,Steam Workshop
11147,PvP
11147,Includes level editor
11147,Crafting
11147,Dragons
11147,Dinosaurs
4513,Singleplayer
4513,Steam Achievements
4513,Multiplayer
4513,Full controller support
4513,Steam Cloud
4513,Atmospheric
4513,Co-op
4513,Open World
4513,cooperative
4513,Third Person
4513,FPS
4513,Funny
4513,Exploration
4513,Sandbox
4513,Comedy
4513,Third-Person Shooter
4513,Moddable
4513,Physics
4513,3D Vision
4513,Destruction
4166,Singleplayer
4166,Atmospheric
4166,Great Soundtrack
4166,RPG
4166,Story Rich
4166,Open World
4166,Third Person
4166,Sci-fi
4166,Female Protagonist
4166,Action RPG
4166,Third-Person Shooter
4166,Space
4166,Character Customization
4166,Choices Matter
4166,Dark Fantasy
4166,Real-Time with Pause
4166,Romance
326292,Steam Achievements
326292,Full controller support
326292,Online multiplayer
326292,Cross-Platform Multiplayer
46889,Singleplayer
46889,Multiplayer
46889,Atmospheric
46889,Great Soundtrack
46889,RPG
46889,Co-op
46889,Open World
46889,cooperative
46889,Third Person
46889,Partial Controller Support
46889,Online Co-Op
46889,Fantasy
46889,Difficult
46889,Exploration
46889,Action-Adventure
46889,Action RPG
46889,stats
46889,Hack and Slash
46889,Character Customization
46889,Replay Value
46889,JRPG
46889,3rd-Person Perspective
46889,Souls-like
46889,Hunting
46889,Dinosaurs
46889,Monsters
46889,atmosphere
3191,Singleplayer
3191,Multiplayer
3191,Full controller support
3191,Atmospheric
3191,RPG
3191,Open World
3191,First-Person
3191,Third Person
3191,Exploration
3191,Sandbox
3191,Survival
3191,Third-Person Shooter
3191,War
3191,Post-apocalyptic
3191,Driving
3191,movie-based
613,Singleplayer
613,Steam Achievements
613,Full controller support
613,Steam Cloud
613,Atmospheric
613,steam-trading-cards
613,Great Soundtrack
613,RPG
613,Story Rich
613,2D
613,Fantasy
613,Steam Leaderboards
613,Action RPG
613,Controller
613,role-playing
613,Hack and Slash
613,Post-apocalyptic
613,controller support
613,Short
613,Colorful
613,Isometric
613,Music
613,Hand-drawn
613,Narration
613,Twin Stick Shooter
613,Dynamic Narration
613,Narrative
22509,Multiplayer
22509,Sandbox
22509,3D
22509,Crafting
22509,Building
22509,vr mod
22509,open-world
22509,cube
22509,modding
22509,procedural-generation
10989,Steam Achievements
10989,Multiplayer
10989,steam-trading-cards
10989,Co-op
10989,cooperative
10989,First-Person
10989,Partial Controller Support
10989,FPS
10989,Online Co-Op
10989,Fantasy
10989,Funny
10989,Survival
10989,Free to Play
10989,Online multiplayer
10989,Early Access
10989,PvP
10989,Anime
10989,In-App Purchases
10989,Team-Based
10989,Memes
10989,MOBA
25,Singleplayer
25,Steam Achievements
25,Full controller support
25,Steam Cloud
25,Atmospheric
25,steam-trading-cards
25,Great Soundtrack
25,RPG
25,Story Rich
25,Open World
25,Third Person
25,Fantasy
25,Gore
25,Violent
25,Stealth
25,Action RPG
25,Anime
25,Hack and Slash
25,War
25,In-App Purchases
25,Dark Fantasy
25,Medieval
25,Magic
17576,Singleplayer
17576,Steam Achievements
17576,Steam Cloud
17576,Atmospheric
17576,steam-trading-cards
17576,Story Rich
17576,Open World
17576,Third Person
17576,Partial Controller Support
17576,Sandbox
17576,Stealth
17576,Action-Adventure
17576,Controller
17576,Cinematic
17576,Beat em up
17576,Metroidvania
17576,3D Vision
17576,Detective
17576,Comic Book
17576,Superhero
17576,Batman
9810,Singleplayer
9810,Steam Achievements
9810,Multiplayer
9810,Full controller support
9810,Steam Cloud
9810,RPG
9810,Co-op
9810,Open World
9810,cooperative
9810,First-Person
9810,Sci-fi
9810,Sandbox
9810,Survival
9810,Free to Play
9810,Early Access
9810,Steam Workshop
9810,role-playing
9810,Includes level editor
9810,Crafting
9810,Building
9810,VR
9810,Valve Anti-Cheat enabled
9810,mmo
9810,MMORPG
9810,Base Building
9810,Dragons
9810,Dinosaurs
480,Singleplayer
480,Steam Achievements
480,Multiplayer
480,Full controller support
480,Steam Cloud
480,Atmospheric
480,steam-trading-cards
480,Story Rich
480,First-Person
480,Horror
480,FPS
480,Gore
480,Exploration
480,Classic
480,Survival
480,Violent
480,Action-Adventure
480,Zombies
480,Survival Horror
480,Cinematic
480,Memes
480,VR
480,Detective
480,America
923,Singleplayer
923,Steam Achievements
923,Multiplayer
923,Full controller support
923,Atmospheric
923,First-Person
923,Sci-fi
923,FPS
923,Gore
923,Exploration
923,Violent
923,Action-Adventure
923,PvP
923,Cinematic
923,combat
923,Team-Based
923,Futuristic
923,RTS
923,Fast-Paced
923,Military
923,Parkour
923,Online PvP
923,Steam Trading Cards
923,Robots
923,Time Travel
923,Mechs
923,Hero Shooter
923,grappling-hook
10065,Singleplayer
10065,Steam Achievements
10065,Steam Cloud
10065,steam-trading-cards
10065,Great Soundtrack
10065,Partial Controller Support
10065,Funny
10065,Sandbox
10065,Steam Workshop
10065,Includes level editor
10065,Moddable
10065,Family Friendly
10065,Replay Value
10065,Realistic
10065,Building
10065,Management
10065,Real-Time with Pause
10065,Resource Management
10065,Economy
10065,City Builder
10065,Mod
10065,Modern
3387,Atmospheric
3387,Story Rich
3387,Third Person
3387,Exploration
3387,Character Customization
3387,exclusive
3387,Dark Fantasy
3387,true exclusive
3254,Singleplayer
3254,Steam Achievements
