game_id,platform
3294,iOS
3294,PC
3294,macOS
3294,Nintendo Switch
3294,PlayStation 3
3294,Android
7102,Linux
7102,macOS
7102,Nintendo Switch
7102,PC
7102,Android
7102,iOS
19594,PC
19594,macOS
19594,Linux
17066,PC
809,Xbox One
809,PlayStation 3
809,Xbox 360
58762,PC
58762,Xbox One
11553,macOS
11553,PC
11553,iOS
11562,PlayStation 4
11562,Nintendo Switch
11562,Xbox One
11562,PC
7407,PlayStation 4
7407,PC
7407,Nintendo Switch
7407,Xbox One
11971,PC
46220,PC
46220,Xbox Series S/X
3752,PlayStation 3
3752,Xbox 360
3752,PC
50732,PlayStation 4
50732,PC
50732,Xbox One
50732,Nintendo Switch
61882,PC
39128,PlayStation 3
52369,Xbox 360
52369,Nintendo 3DS
52369,PlayStation 2
52369,PlayStation 3
52369,PS Vita
10868,PlayStation 4
10868,Nintendo Switch
10868,Linux
10868,Xbox One
10868,PC
10868,macOS
5260,PC
5260,PlayStation 3
5260,Nintendo DS
5260,Wii
5260,Xbox One
5260,PlayStation 2
5260,Xbox 360
5260,PSP
3598,PS Vita
3598,PlayStation 4
3598,Nintendo Switch
3598,PC
3598,Xbox One
706,PlayStation 4
706,PC
706,macOS
706,Linux
706,Nintendo Switch
274571,PlayStation 4
274571,Xbox One
274571,Nintendo Switch
16013,macOS
16013,PC
16013,Linux
663742,PC
663742,PlayStation 5
2123,PlayStation 4
2123,Xbox One
2123,PC
2123,macOS
2123,Linux
2123,Nintendo Switch
50671,Nintendo Switch
50671,Linux
50671,macOS
50671,PC
50671,iOS
50671,Android
21942,PlayStation 4
21942,Xbox One
21942,Nintendo Switch
21942,PC
14188,PlayStation 4
14188,Xbox One
14188,Nintendo Switch
14188,Android
14188,macOS
14188,PC
14188,iOS
52884,Android
52884,Xbox One
52884,PC
52884,Linux
52884,Nintendo Switch
52884,Xbox 360
52884,PlayStation 3
52884,PlayStation 4
52884,Game Boy Advance
52884,PlayStation
52884,SNES
52884,SEGA Saturn
52884,3DO
52884,Jaguar
52884,SEGA 32X
437049,PlayStation 5
437049,Xbox Series S/X
437049,PlayStation 4
437049,Nintendo Switch
437049,PC
437049,Xbox One
52368,PlayStation 4
51167,PlayStation 4
51167,Xbox One
51167,PC
51167,Nintendo Switch
15308,Xbox One
15308,PlayStation 4
15308,Wii U
15308,macOS
15308,PC
15308,Linux
20959,PC
20959,Linux
20959,macOS
18628,PC
326235,PlayStation 4
326235,Xbox One
326235,PC
326235,Nintendo Switch
147,PlayStation 4
147,Xbox One
147,PC
147,Xbox 360
147,Wii U
147,iOS
147,Android
147,macOS
17586,Android
17586,macOS
17586,Linux
17586,PC
10789,Android
10789,PC
507151,PC
42309,PC
326244,PlayStation 4
326244,Xbox Series S/X
326244,Xbox One
326244,PlayStation 5
326244,PC
2137,Android
2137,Linux
2137,macOS
2137,iOS
2137,PC
391395,Xbox One
391395,PlayStation 4
391395,Nintendo Switch
391395,PC
327239,Nintendo Switch
5550,Xbox 360
5550,Wii
5550,PC
5550,PlayStation 3
495,PlayStation 4
46667,Nintendo Switch
46667,PC
46667,Xbox One
22751,macOS
22751,Linux
22751,PC
5978,Android
5978,Wii U
5978,Linux
5978,macOS
5978,PC
5978,iOS
5978,PS Vita
5978,Nintendo Switch
311652,PC
21709,PC
5295,PC
5295,PlayStation 3
5295,iOS
5295,Linux
5295,macOS
2588,Android
2588,macOS
2588,PC
2588,iOS
2588,Linux
1152,Xbox One
1152,Nintendo Switch
1152,PlayStation 4
1152,Web
1152,PC
58597,PC
58597,PlayStation 4
58597,Xbox One
58597,Nintendo Switch
19119,PC
19119,Linux
19119,macOS
19359,PC
498,Xbox One
498,PlayStation 4
498,Nintendo Switch
498,macOS
498,PC
498,Linux
498,iOS
52340,Xbox One
52340,PlayStation 5
52340,Xbox Series S/X
52340,PC
52340,PlayStation 4
16024,PlayStation 2
16024,Linux
16024,macOS
16024,PC
428033,PlayStation 4
428033,PC
428033,Xbox One
428033,Nintendo Switch
62817,iOS
62817,PC
62817,macOS
10851,PC
2536,Nintendo Switch
2536,Xbox One
2536,Wii U
2536,PlayStation 4
2536,PS Vita
2536,PC
2536,Linux
2536,macOS
12891,macOS
12891,PC
12891,Android
12891,iOS
9728,PlayStation 4
9728,PC
9728,Linux
9728,macOS
4128,Nintendo Switch
4128,PlayStation 3
9894,PC
9988,PC
423944,PlayStation 4
423944,Xbox One
423944,PC
37337,PC
37337,PlayStation 3
37337,Wii
37337,Xbox 360
37337,PlayStation 2
11719,PC
11719,Linux
22934,Commodore / Amiga
22934,Classic Macintosh
22934,PC
22934,iOS
22934,macOS
22934,Android
16702,PC
16702,macOS
16702,Linux
17794,PC
23734,PC
23734,Xbox One
23734,PlayStation 4
23734,Nintendo Switch
23734,Linux
23734,macOS
13513,PS Vita
13513,PSP
13513,PlayStation 3
13513,PC
13513,iOS
13513,Xbox 360
13513,Android
5196,PC
5196,PlayStation 3
10898,PC
10898,Nintendo Switch
10898,PlayStation 4
10898,Xbox One
11852,PC
11852,macOS
11852,Linux
308132,Nintendo Switch
308132,PlayStation 4
308132,Xbox One
308132,PC
3456,PS Vita
3456,PlayStation 3
3456,Xbox 360
3456,PC
3456,Linux
3456,macOS
51331,Xbox One
51331,Nintendo Switch
51331,PlayStation 4
51331,PC
17607,macOS
17607,PC
14501,PC
14501,Linux
14501,macOS
14968,PC
14968,Linux
14968,macOS
20180,PlayStation 4
20180,Xbox One
20180,PS Vita
20180,PC
2254,Xbox One
2254,PC
2254,PlayStation 4
2254,Android
2254,iOS
2254,macOS
2254,Linux
2254,Nintendo Switch
119,Linux
119,macOS
119,PC
119,Xbox One
119,PlayStation 4
119,Nintendo Switch
5192,PlayStation
5192,PC
16121,macOS
16121,PC
16121,Linux
20315,Android
20315,macOS
20315,PC
20315,iOS
12965,Linux
12965,macOS
12965,PC
22256,Nintendo Switch
22256,Xbox One
22256,iOS
22256,PC
22256,macOS
22256,PlayStation 4
1452,Nintendo 3DS
1452,Nintendo Switch
1452,Xbox One
1452,PlayStation 4
1452,iOS
1452,PC
10313,Nintendo Switch
10313,macOS
10313,PlayStation 4
10313,PC
22900,Nintendo 64
22900,PC
683,PlayStation 3
683,Xbox 360
683,Android
683,iOS
683,PC
683,Nintendo DS
683,Wii
295018,Xbox One
295018,PC
295018,Nintendo Switch
295018,PlayStation 4
47351,PlayStation 4
47351,Nintendo Switch
47351,macOS
47351,PC
47351,iOS
47351,Android
47351,Xbox One
11264,Xbox One
11264,Nintendo Switch
11264,PlayStation 4
11264,PlayStation 3
11264,PC
15167,PC
15167,macOS
15167,Linux
58809,PlayStation 5
58809,Nintendo Switch
58809,PC
58809,Xbox One
58809,PlayStation 4
58809,Xbox Series S/X
9986,PC
12890,PC
11815,Xbox One
11815,PlayStation 4
11815,Nintendo Switch
11815,PC
11815,macOS
11815,Linux
16776,PC
16776,macOS
2798,Linux
2798,macOS
2798,PC
2798,Xbox One
2798,PlayStation 4
19437,Xbox 360
19437,PlayStation 3
19437,PC
58975,Nintendo Switch
58975,Xbox One
58975,iOS
58975,PC
3955,PlayStation 3
3955,Xbox 360
3955,PC
22510,PC
22510,macOS
450236,PC
450236,macOS
18703,PC
4569,PC
4569,PlayStation 3
4569,iOS
4569,macOS
13467,macOS
13467,PC
4856,PC
4856,PlayStation 3
4856,macOS
4856,Linux
1607,Xbox One
1607,PC
1607,Linux
1607,macOS
27024,Wii
17633,macOS
17633,Linux
17633,PC
840788,PC
840788,PlayStation 5
840788,Xbox Series S/X
11514,macOS
11514,PC
638648,PlayStation 5
638648,Xbox Series S/X
638648,Nintendo Switch
638648,PC
638648,Xbox One
486733,PC
486733,Xbox One
284,Xbox One
284,PlayStation 4
284,PC
284,macOS
284,Linux
46239,PC
44996,PlayStation 4
44996,Nintendo Switch
44996,PC
44996,iOS
44996,Xbox One
60028,PC
60028,PlayStation 4
60028,Xbox One
53551,PC
53551,iOS
53551,Game Boy Advance
53551,Android
53551,PlayStation 3
53551,Xbox 360
53551,Wii
53551,Nintendo 3DS
53551,Genesis
53551,Game Gear
16192,PC
18721,PC
18721,Xbox 360
18721,Nintendo DS
18721,Xbox One
11025,Linux
11025,macOS
11025,PC
11025,Nintendo Switch
11025,Xbox One
292842,Nintendo Switch
1257,PlayStation 4
1257,macOS
1257,PC
1257,Xbox One
5529,Xbox 360
5529,PlayStation 3
5529,Xbox One
5529,PC
1314,PlayStation 4
1314,Nintendo Switch
1314,PC
1314,Xbox One
9616,Linux
9616,PC
45635,PlayStation 4
45635,Xbox One
45635,PC
82,PC
82,Nintendo Switch
82,PlayStation 4
14938,PC
14938,PlayStation 3
14938,Xbox 360
14938,Wii
14938,iOS
14938,Xbox One
40746,Android
40746,PC
40746,iOS
18850,macOS
18850,PC
2898,PlayStation 4
2898,PC
367197,PlayStation 4
367197,PC
367197,Xbox One
367197,Xbox Series S/X
548148,PC
548148,Xbox One
548148,PlayStation 4
2936,iOS
2936,Android
2936,PC
2936,Linux
2936,macOS
52201,PC
52201,PlayStation 4
52201,Xbox One
1743,Xbox One
1743,macOS
1743,PC
1743,Linux
18972,macOS
18972,Linux
18972,PC
44265,macOS
44265,PC
44265,iOS
44265,Nintendo Switch
44265,PlayStation 4
44265,Android
374548,PC
251598,PlayStation 4
251598,PC
251598,Xbox One
251598,Nintendo Switch
28532,Nintendo 64
28532,Xbox 360
28532,Xbox One
28532,Nintendo Switch
692541,PlayStation 4
692541,Xbox One
692541,PC
454544,PC
454544,PlayStation 5
454544,Xbox Series S/X
454544,PlayStation 4
454544,Xbox One
2060,iOS
2060,PC
2060,macOS
2060,Linux
247,Xbox One
247,Nintendo Switch
247,PS Vita
247,PlayStation 4
247,PC
247,Linux
247,macOS
247,iOS
247,Android
409575,PlayStation 4
409575,macOS
409575,PC
409575,Xbox One
409575,Nintendo Switch
398414,PC
514,Xbox 360
514,Android
514,PlayStation 3
514,PS Vita
514,PC
514,iOS
17590,PC
17590,Linux
17590,macOS
428559,Xbox One
428559,PC
428559,PlayStation 4
28633,Xbox One
28633,Xbox 360
28422,Xbox One
28422,Xbox 360
1433,macOS
1433,Xbox One
1433,PlayStation 4
1433,Linux
1433,PC
1063,SNES
1063,Android
1063,PC
1063,iOS
1063,Game Boy Advance
4772,PC
4772,Xbox 360
4772,PlayStation 3
914789,PC
914789,PlayStation 5
914789,Xbox Series S/X
3232,PlayStation 4
3232,macOS
3232,Linux
3232,PC
669363,PC
47270,PC
262389,Xbox One
262389,Nintendo Switch
262389,PlayStation 4
262389,PC
50675,PlayStation 4
50675,Xbox One
50675,Nintendo Switch
50675,Linux
50675,PC
50675,macOS
50675,Android
50675,iOS
2490,PlayStation 4
14352,PC
14352,macOS
14352,Linux
18142,PC
18142,macOS
18142,Linux
19625,macOS
19625,Linux
19625,PC
16029,PC
15731,PlayStation 4
15731,PS Vita
15731,PC
15731,Linux
2848,PlayStation 4
9981,macOS
9981,Linux
9981,PC
7955,Android
7955,iOS
7955,PC
59700,Xbox One
59700,PC
59700,Nintendo Switch
59700,PlayStation 4
10581,PC
59098,PlayStation 4
59098,Xbox One
59098,PC
2226,PS Vita
2226,PlayStation 4
2226,iOS
2226,macOS
2226,Linux
2226,Android
2226,Nintendo Switch
2226,PC
14219,macOS
14219,PC
14219,Linux
17620,PC
17620,iOS
270653,PlayStation 5
270653,Xbox One
270653,PC
11069,PC
11069,macOS
11069,Linux
20000,Xbox 360
20000,iOS
20000,PC
20000,PlayStation 3
20000,Android
18849,macOS
18849,PC
29231,Xbox One
29231,Nintendo Switch
29231,PC
29231,macOS
29231,PlayStation 4
29231,Linux
46284,PC
46284,macOS
46284,Linux
581104,PC
581104,Xbox Series S/X
581104,PlayStation 5
581104,Xbox One
17841,PC
17841,PlayStation 4
19412,PC
19412,Linux
19412,iOS
19412,macOS
22991,macOS
22991,Apple II
22991,PC
22991,Linux
22991,iOS
387328,Xbox One
387328,Nintendo Switch
387328,PlayStation 4
387328,PC
17978,Linux
17978,macOS
17978,PC
13768,PC
19355,PC
19355,Xbox
4348,PS Vita
17913,Xbox 360
17913,PC
17913,Wii U
17913,PlayStation 3
24899,SNES
57797,PlayStation
49428,PC
49428,macOS
49428,Linux
49428,Nintendo Switch
17661,PC
16999,Nintendo Switch
16999,PC
17417,PlayStation 4
17417,Nintendo Switch
17417,Xbox One
17417,Linux
17417,PC
17417,macOS
28160,Xbox One
28160,PlayStation 4
28160,PC
3897,PlayStation 3
3897,Xbox 360
3897,PC
53445,GameCube
53445,Xbox
53445,PC
53445,PlayStation 2
37194,PlayStation 4
37194,PlayStation 3
37194,Xbox 360
37194,PC
37194,Nintendo Switch
37194,Xbox One
37194,PlayStation 2
366892,PlayStation 4
366892,Android
366892,iOS
366892,PC
16159,PC
17056,Linux
17056,macOS
17056,PC
529698,PlayStation 5
529698,PC
529698,Xbox Series S/X
529698,Xbox One
529698,PlayStation 4
14251,PC
41461,PC
41461,Xbox 360
41461,PlayStation 3
494393,PC
494393,Xbox Series S/X
494393,Xbox One
494393,PlayStation 4
494393,PlayStation 5
494393,Nintendo Switch
28626,Xbox 360
28626,Xbox One
28626,PC
28626,PlayStation 3
28626,PlayStation 4
9623,PlayStation 4
9623,Xbox One
9623,PC
58913,iOS
58913,Nintendo Switch
58913,macOS
58913,Android
58913,PC
11009,Xbox One
11009,Nintendo Switch
11009,PlayStation 4
11009,macOS
11009,iOS
11009,PC
11009,Linux
65969,PC
65969,macOS
65969,Android
65969,iOS
61415,PC
25080,NES
25080,Game Boy Advance
25080,Game Boy Color
25080,Wii U
25080,Wii
25080,Nintendo Switch
25080,SNES
25080,Nintendo 3DS
216275,PlayStation 4
216275,PC
2860,Xbox One
2860,PlayStation 4
19475,PC
19475,macOS
19475,Xbox 360
1258,PlayStation 3
1258,PS Vita
1258,PlayStation 4
1258,Android
1258,iOS
10075,PC
22794,PC
54528,Nintendo 64
23628,PC
19645,PC
19645,Game Boy Advance
19645,Classic Macintosh
19645,GameCube
19645,PlayStation 2
10994,macOS
10994,PC
10994,Linux
10994,Xbox One
22128,PC
18694,PC
17659,PC
17659,PlayStation 3
17659,Xbox 360
19603,PC
19603,Linux
528768,Nintendo Switch
528768,PC
528768,PlayStation 4
299561,PC
299561,Nintendo Switch
299561,PlayStation 4
299561,Xbox One
327269,iOS
327269,Android
327269,PC
327269,PlayStation 4
46160,Nintendo Switch
46160,macOS
46160,PC
46160,iOS
46160,Xbox One
46160,Android
46160,PlayStation 4
46160,Linux
11670,macOS
11670,PC
28547,Xbox 360
28547,PlayStation 3
28547,Xbox One
17379,iOS
17379,PC
450239,Xbox One
450239,PlayStation 4
450239,Nintendo Switch
450239,PC
404,Xbox One
404,PlayStation 4
404,PS Vita
404,Nintendo Switch
404,PC
852,PlayStation 4
852,PC
852,macOS
852,Linux
852,Nintendo Switch
51487,Nintendo Switch
51487,PlayStation 4
51487,iOS
51487,Xbox One
51487,Android
51487,PC
51487,macOS
11018,PC
11018,macOS
28628,Xbox 360
530269,PlayStation 5
530269,Xbox Series S/X
530269,PlayStation 4
530269,Nintendo Switch
530269,PC
530269,Xbox One
12470,PC
9457,PlayStation 4
9457,PC
10234,PlayStation 4
10234,macOS
10234,PC
10234,Linux
414,Xbox One
414,Xbox 360
414,PC
15916,Nintendo Switch
15916,Xbox One
15916,Wii U
15916,PlayStation 3
15916,PlayStation 4
15916,iOS
15916,Xbox 360
15916,Android
15916,PC
15916,macOS
22748,PC
22748,macOS
22748,Linux
370202,PC
22685,PC
60658,PC
60658,macOS
60658,Linux
23370,Xbox One
23370,PlayStation 4
23370,Nintendo Switch
23370,PC
389054,Web
389054,PC
389054,iOS
19701,PC
19701,Xbox One
19701,Xbox 360
19932,PC
11587,PC
405,Xbox One
405,iOS
405,PlayStation 4
405,Nintendo Switch
405,PC
3419,PlayStation 4
3419,PlayStation 3
3419,Xbox One
3419,PC
3419,Xbox 360
2964,PC
2964,Xbox One
2964,Wii U
2964,PlayStation 4
2964,Nintendo Switch
2964,macOS
2964,Linux
13156,PlayStation 4
13156,Nintendo Switch
13156,macOS
13156,PC
13156,Linux
13156,Android
580972,Xbox Series S/X
580972,PlayStation 5
580972,PC
17090,PC
17090,Xbox 360
17090,macOS
23252,Nintendo Switch
23252,PC
23252,Xbox One
23252,PlayStation 4
514896,PlayStation 5
514896,Xbox One
514896,PlayStation 4
514896,PC
514896,Xbox Series S/X
18642,PlayStation 3
18642,PC
49563,Xbox One
49563,PlayStation 4
52093,PlayStation 4
52093,Xbox One
52093,iOS
52093,PC
52093,macOS
52093,Nintendo Switch
52093,Android
16117,Android
16117,iOS
16117,macOS
16117,PC
11791,Nintendo Switch
11791,PlayStation 4
11791,PC
507154,PC
5688,PC
5688,PlayStation 3
5688,Xbox 360
263548,Linux
263548,Xbox One
263548,iOS
263548,PC
263548,Nintendo Switch
263548,PlayStation 4
2427,iOS
2427,PC
19682,PC
19682,Xbox 360
19682,PlayStation 3
3705,Nintendo 3DS
3705,PS Vita
3705,PlayStation 4
3705,PlayStation 3
3705,PC
3705,Linux
3705,macOS
15659,PC
12697,PC
14101,PC
15824,PC
15824,macOS
15824,Linux
9977,macOS
9977,PC
9977,Linux
311680,PC
311680,Xbox One
311680,PlayStation 4
9800,Nintendo Switch
9800,PlayStation 4
9800,Xbox One
9800,PC
9800,macOS
9800,Linux
58773,macOS
58773,PC
58773,Xbox Series S/X
58773,PlayStation 4
58773,PlayStation 5
58773,Xbox One
274760,PC
274760,Xbox One
274760,PlayStation 4
19609,Xbox 360
19609,PlayStation 3
19609,PC
19609,Xbox One
11001,PC
16733,PC
20979,PC
463727,PC
18361,macOS
18361,Linux
18361,PC
5692,PC
5692,PlayStation 3
5692,Xbox 360
28600,Xbox 360
355,PlayStation 4
355,PS Vita
355,Android
355,Xbox One
355,iOS
355,PC
355,macOS
355,Linux
28637,Xbox 360
17666,PC
17575,Xbox 360
17575,PC
17575,Classic Macintosh
17575,macOS
15507,PC
15507,macOS
15507,Linux
15507,PlayStation 4
15507,Xbox One
15507,Nintendo Switch
10387,Nintendo Switch
10387,PlayStation 4
10387,Xbox One
10387,macOS
10387,PC
10387,Linux
19240,PC
19240,macOS
20947,iOS
20947,PC
20947,Linux
20947,macOS
1713,PlayStation 3
1713,PlayStation 4
1713,PS Vita
1713,iOS
1713,Xbox One
1713,Android
1713,Nintendo 3DS
1713,Wii U
1713,PC
1713,Linux
1713,macOS
28203,Xbox One
28203,PC
7778,PlayStation 4
7778,Linux
7778,PC
7778,macOS
7778,Android
7778,iOS
13858,macOS
13858,PC
13858,Linux
9658,PC
22837,macOS
22837,PC
22837,Classic Macintosh
22911,PC
22911,PlayStation
546464,PlayStation 5
546464,Nintendo Switch
546464,Xbox One
546464,PC
546464,PlayStation 4
546464,Xbox Series S/X
3628,PlayStation 3
3628,Xbox 360
3628,PC
16182,PC
48897,macOS
48897,PC
48897,Linux
14829,Xbox One
14829,Nintendo 64
14829,Game Boy
14829,PC
14829,Nintendo Switch
14829,PlayStation 4
14829,macOS
257255,Xbox One
257255,Xbox Series S/X
257255,PC
257255,Nintendo Switch
257255,PlayStation 4
257255,PlayStation 5
20612,macOS
20612,PC
20612,Linux
251596,PlayStation 4
251596,Xbox One
251596,PC
251525,Xbox One
251525,Xbox Series S/X
251525,PC
1657,PC
1657,Xbox One
1657,Wii U
1657,Nintendo Switch
1657,PlayStation 4
1657,iOS
1657,Linux
1657,macOS
191,PlayStation 4
191,Android
191,PlayStation 3
191,iOS
379556,PC
379556,macOS
379556,Android
379556,iOS
379556,Xbox Series S/X
379556,Xbox One
379556,Nintendo Switch
3327,Xbox One
3327,PlayStation 4
3327,PC
557,Android
557,Linux
557,macOS
557,PC
557,iOS
557,Web
4304,Xbox 360
4304,PlayStation 3
4304,PC
397471,Xbox One
397471,Nintendo Switch
397471,PC
397471,PlayStation 4
18304,PC
327,PlayStation 4
327,Nintendo Switch
327,PC
327,macOS
327,Linux
327,Wii U
2310,PS Vita
2310,PlayStation 4
2310,Wii U
2310,Linux
2310,macOS
2310,PC
2310,PlayStation 3
2310,Xbox 360
2310,Xbox One
2310,Nintendo 3DS
20554,PC
20554,PlayStation
28083,PlayStation 4
28083,Xbox One
28083,Nintendo Switch
28083,PC
28083,macOS
378579,PC
378579,PlayStation 5
3763,PC
3763,PlayStation 3
662,Linux
662,macOS
662,PC
662,Android
662,iOS
1981,Xbox One
1981,Wii U
1981,PlayStation 4
1981,Linux
1981,macOS
1981,PC
19272,macOS
19272,PlayStation 4
19272,PC
19272,Linux
19272,PlayStation 3
19272,iOS
19272,PS Vita
9564,PC
9564,iOS
9564,macOS
19580,PC
19580,Linux
342,Nintendo Switch
342,Xbox 360
342,Xbox One
342,PlayStation 3
342,PlayStation 4
342,macOS
342,PC
45381,Android
45381,macOS
45381,PC
21416,PC
496,macOS
496,PC
60624,macOS
60624,Linux
60624,PC
60624,iOS
15915,PC
12725,PC
12725,Wii U
12725,Android
12725,macOS
12725,Linux
12725,iOS
438599,PlayStation 4
438599,Xbox One
438599,PC
3253,iOS
3253,PlayStation 4
3253,PS Vita
3253,macOS
3253,PC
3253,Linux
3253,Android
61471,PlayStation 4
61471,macOS
61471,PC
61471,Xbox One
11563,PC
3913,PS Vita
3913,PC
3913,iOS
3913,PlayStation 3
3913,Xbox 360
19666,macOS
19666,PC
19666,Linux
643,Xbox One
643,PlayStation 4
643,PlayStation 3
643,PC
388309,PC
388309,Xbox Series S/X
388309,PlayStation 5
388309,Xbox One
388309,PlayStation 4
19430,PlayStation 3
19430,PC
19430,macOS
19430,Xbox 360
12354,Xbox One
12354,PC
586153,PC
586153,macOS
586153,iOS
20498,PC
20960,Linux
20960,macOS
20960,PC
517384,Nintendo Switch
517384,Linux
517384,macOS
517384,PC
517384,Xbox One
3183,Nintendo Switch
3183,Linux
3183,macOS
3183,PC
3183,Xbox One
3183,PlayStation 4
5543,PSP
5543,PlayStation 3
5543,Xbox 360
5543,Nintendo DS
5543,PC
5543,Wii
10239,PC
10239,Xbox 360
10239,macOS
10239,Xbox One
58757,Xbox One
58757,PlayStation 4
58757,Nintendo Switch
