game_id,store
430252,Steam
430252,App Store
430252,Xbox Store
349536,GOG
349536,Steam
14756,Steam
14756,Nintendo Store
14756,Xbox Store
14756,PlayStation Store
47124,Steam
15626,Steam
333100,Steam
333100,PlayStation Store
20586,Steam
505873,Steam
425206,Steam
425206,PlayStation Store
717030,Steam
838141,Not Specified
319152,itch.io
319152,GOG
319152,Steam
319152,PlayStation Store
319152,Xbox Store
23441,Steam
62023,Steam
22347,Steam
51104,Steam
46290,Steam
20258,Steam
430246,Steam
640227,Steam
14479,Steam
14479,Nintendo Store
641710,Steam
21043,Steam
62470,Nintendo Store
62470,Xbox Store
62470,PlayStation Store
62470,Steam
62470,Google Play
326308,Steam
20665,Steam
395968,PlayStation Store
395968,Steam
395968,Nintendo Store
60087,Steam
60104,Steam
295024,Steam
19383,Steam
491934,Steam
13141,Steam
13141,App Store
328005,PlayStation Store
328005,Nintendo Store
328005,Steam
328005,GOG
10464,Steam
44278,Steam
60280,GOG
60280,Steam
60280,Xbox Store
60903,Steam
59764,Steam
20444,Steam
257281,Steam
322382,Steam
322382,GOG
62527,Steam
1085,PlayStation Store
1085,Steam
1085,Xbox Store
10066,Steam
894556,Steam
309765,Steam
462678,Steam
462678,GOG
62510,Steam
301603,Nintendo Store
301603,Steam
17389,Steam
17389,itch.io
15313,Steam
15313,itch.io
18814,Steam
18814,GOG
702376,Steam
62532,Steam
498007,GOG
498007,Steam
50056,Steam
46412,Steam
10620,Steam
64389,Steam
16089,Steam
21686,Steam
21686,itch.io
973376,Xbox Store
973376,PlayStation Store
973376,Steam
973315,Steam
4009,PlayStation Store
4009,Steam
47577,Steam
11456,App Store
11456,Steam
264671,Not Specified
743709,Steam
490697,Steam
21806,Steam
374563,Steam
955681,Steam
17692,Steam
17692,itch.io
62893,Steam
22115,Steam
43774,Steam
14665,Steam
968087,Steam
20393,Steam
52072,Steam
20160,Steam
15401,Steam
11479,Steam
469008,Steam
469008,Nintendo Store
316895,Steam
60276,Steam
60531,Steam
681502,Steam
681502,GOG
19809,Steam
492253,Steam
16470,Steam
46738,GOG
46738,Steam
46738,Google Play
46738,App Store
20682,Steam
650755,Steam
427935,GOG
427935,Steam
641750,Steam
641750,Xbox Store
641750,App Store
45781,Steam
347512,Steam
347512,Nintendo Store
10060,Steam
10060,PlayStation Store
638767,Steam
724096,GOG
724096,Epic Games
724096,PlayStation Store
724096,Steam
724096,Nintendo Store
63348,Steam
854494,Epic Games
854494,Nintendo Store
854494,Steam
854494,GOG
50910,Steam
335630,PlayStation Store
335630,Steam
62209,Nintendo Store
62209,Xbox Store
62209,PlayStation Store
62209,Steam
20155,Steam
681543,Steam
20280,Steam
615478,App Store
615478,GOG
615478,Steam
615478,Nintendo Store
615478,PlayStation Store
615478,Epic Games
17271,Steam
46996,Steam
16513,Nintendo Store
16513,itch.io
16513,PlayStation Store
16513,Xbox Store
16513,Steam
3691,PlayStation Store
3691,Steam
10977,Steam
10977,App Store
10353,Steam
400,PlayStation Store
400,Xbox Store
400,Steam
400,Google Play
400,App Store
566446,Steam
566446,Google Play
566446,GOG
566446,Xbox Store
10850,Steam
288781,Nintendo Store
288781,Steam
3299,PlayStation Store
3299,Steam
11519,Steam
19127,GOG
19127,Steam
4134,PlayStation Store
4134,GOG
4134,Steam
44964,Steam
17406,Steam
952107,Steam
22224,Steam
22074,Steam
22074,itch.io
692687,Steam
692687,Nintendo Store
692687,GOG
298439,Steam
19776,Steam
23345,Steam
23345,PlayStation Store
23345,GOG
838307,Not Specified
684945,GOG
684945,Steam
684945,itch.io
47412,Steam
17008,Steam
490938,Steam
490938,itch.io
17150,Steam
10210,Steam
10210,GOG
566445,PlayStation Store
566445,Xbox Store
566445,Nintendo Store
566445,Steam
13676,Steam
13676,PlayStation Store
484497,Steam
44730,Steam
52345,Steam
52345,PlayStation Store
52345,GOG
257386,Steam
681510,Steam
688900,Steam
15189,Steam
13004,Steam
490436,Steam
19335,Steam
19335,Google Play
49374,Steam
14234,Steam
428287,Steam
428287,Nintendo Store
428287,itch.io
428287,Xbox Store
428287,PlayStation Store
301629,Nintendo Store
301629,PlayStation Store
301629,Steam
938007,Nintendo Store
938007,Steam
459262,GOG
459262,Steam
721055,GOG
721055,Epic Games
721055,Steam
721055,itch.io
22380,PlayStation Store
22380,Steam
22380,Nintendo Store
22380,Xbox Store
46926,Steam
22244,Steam
702304,GOG
702304,Steam
684910,Steam
684910,GOG
684910,Epic Games
15880,Steam
46565,Steam
484878,Steam
18071,Steam
428202,GOG
428202,Steam
44796,Steam
301526,itch.io
301526,Steam
301526,App Store
807062,Steam
19931,Steam
743429,Not Specified
365138,GOG
365138,Steam
365138,App Store
505799,Steam
505799,PlayStation Store
59746,itch.io
59746,Steam
221568,App Store
221568,Steam
221568,Google Play
22594,Steam
16333,Steam
692596,Steam
692596,PlayStation Store
692596,Nintendo Store
61104,Steam
10267,Steam
16807,Steam
16807,App Store
576516,PlayStation Store
576516,Steam
452644,Steam
566555,Steam
51953,Steam
60828,Steam
528766,Steam
528766,GOG
962076,GOG
962076,Steam
11521,Steam
17306,Steam
586172,Steam
586172,itch.io
49802,App Store
49802,Nintendo Store
49802,Steam
49802,itch.io
649064,Steam
911506,Steam
17362,Steam
11963,Steam
29264,GOG
29264,itch.io
29264,Steam
59744,Steam
13360,Steam
481892,Steam
481892,App Store
481892,GOG
349268,Steam
76165,Steam
76165,App Store
13123,Steam
384524,Steam
21990,Steam
881160,Steam
102567,PlayStation Store
102567,Nintendo Store
102567,itch.io
102567,Steam
47367,Steam
308168,Steam
972166,Steam
972166,Epic Games
974481,Steam
974481,App Store
974481,Google Play
430379,Steam
430379,itch.io
428228,Steam
18983,Steam
62100,Steam
23736,Steam
963608,Steam
12168,Steam
427477,Steam
428169,Steam
380790,Not Specified
20134,Steam
765031,GOG
765031,Steam
518658,Steam
16251,App Store
16251,Steam
17673,Steam
14839,Steam
13452,Steam
47506,Steam
51279,Steam
14502,Steam
14762,Steam
917796,Steam
729286,Steam
729286,PlayStation Store
566567,Nintendo Store
566567,PlayStation Store
566567,Steam
826804,App Store
826804,Steam
11509,Steam
7649,Xbox Store
7649,Steam
7649,PlayStation Store
7649,GOG
962320,Steam
962320,App Store
830219,Steam
795414,GOG
795414,Steam
349986,Steam
13594,Steam
15978,Steam
14887,Steam
16610,Steam
789960,Steam
22200,Steam
375254,Steam
850691,Steam
850691,Nintendo Store
11388,Steam
11388,itch.io
10494,PlayStation Store
10494,Steam
10062,Steam
18473,itch.io
18473,Steam
13174,Steam
17388,Steam
651165,Steam
553044,Steam
553044,App Store
46460,Steam
416405,itch.io
416405,Steam
613503,Steam
542668,Steam
542668,App Store
1000286,Steam
961651,Steam
688894,Steam
830139,Steam
49047,Steam
16518,Steam
20185,Steam
405280,App Store
405280,Google Play
18406,Steam
18406,GOG
292854,Steam
60162,Steam
60162,GOG
743569,Not Specified
364814,Not Specified
61855,App Store
61855,Steam
44930,Steam
44930,GOG
12167,Steam
332203,Steam
332203,PlayStation Store
18412,Steam
23261,Steam
632022,Steam
704783,Google Play
704783,App Store
704783,GOG
704783,Steam
704783,Epic Games
11351,Steam
364809,Not Specified
17511,Steam
16329,Steam
16329,Nintendo Store
60417,Steam
22240,GOG
22240,Steam
22349,Steam
21072,Steam
15876,Steam
14920,Steam
13399,Steam
589151,Steam
589151,itch.io
15388,Steam
64252,Steam
791637,Steam
14888,Steam
428353,GOG
428353,Steam
428353,itch.io
326782,itch.io
14295,Steam
14295,Xbox Store
14295,itch.io
14295,PlayStation Store
972458,Steam
63592,Steam
576502,GOG
576502,Steam
576502,Epic Games
311674,Steam
428007,Steam
625752,Steam
17264,Steam
16810,Steam
16810,App Store
60129,Steam
15501,Steam
964419,Steam
422202,itch.io
422202,Steam
44263,PlayStation Store
44263,Xbox Store
44263,Nintendo Store
44263,Steam
50438,itch.io
50438,Steam
12253,Steam
44834,Steam
505829,Steam
505829,App Store
13287,Steam
571691,Steam
571691,Epic Games
944944,Steam
62498,Steam
62498,Google Play
15013,Steam
58745,itch.io
321317,PlayStation Store
321317,Nintendo Store
321317,Steam
16530,Steam
46252,Steam
46252,itch.io
428767,GOG
428767,Steam
325021,itch.io
325021,Steam
711056,Steam
664878,Steam
795517,GOG
795517,Steam
18227,Steam
427844,GOG
427844,Steam
427844,itch.io
14918,Steam
14918,App Store
44963,Steam
2479,PlayStation Store
2479,Steam
3683,Steam
513069,Steam
513069,PlayStation Store
12235,Steam
13060,Steam
923079,Steam
43955,Steam
542605,Steam
259846,Steam
259846,itch.io
309871,Steam
309871,GOG
62435,Steam
62435,GOG
441762,App Store
441762,Steam
838087,Not Specified
717427,Steam
717427,itch.io
725846,GOG
725846,Steam
61005,Steam
51156,Steam
51156,GOG
62181,Steam
18736,Steam
430295,GOG
430295,itch.io
430295,Epic Games
430295,Nintendo Store
430295,Steam
15596,PlayStation Store
15596,Nintendo Store
15596,Steam
60283,Steam
49019,Steam
18556,Steam
484914,Steam
635225,Steam
787599,Steam
530559,Steam
15584,Steam
542677,Steam
47414,Steam
919754,Steam
23235,Steam
10287,Steam
10465,Steam
10465,Google Play
10465,App Store
20279,Steam
428269,Steam
961114,Steam
826882,Steam
826882,GOG
589126,Steam
838131,Not Specified
304193,Nintendo Store
304193,Steam
16624,Steam
10111,Steam
484800,Steam
59588,Nintendo Store
59588,Steam
12265,Steam
12265,itch.io
412047,itch.io
412047,Steam
44062,Steam
19892,Steam
366853,Steam
366853,Nintendo Store
560770,Steam
349392,Epic Games
349392,Steam
349346,Steam
393542,Steam
14777,Steam
17134,PlayStation Store
17134,Steam
364926,Steam
364926,Nintendo Store
60093,Steam
60093,GOG
973891,Steam
973891,GOG
711052,Steam
975753,Nintendo Store
975753,Steam
697498,Steam
709133,Steam
16028,Steam
743770,Steam
616732,Steam
616732,itch.io
14098,Steam
43409,Epic Games
43409,Steam
43409,GOG
16520,Steam
60166,GOG
60166,Steam
63677,Steam
303590,GOG
303590,Steam
428955,GOG
428955,Steam
428955,Xbox Store
764958,Steam
874435,Steam
484509,Steam
484509,PlayStation Store
49043,Steam
60127,Steam
599014,Steam
638780,Steam
321292,Steam
28097,Steam
28097,App Store
11840,GOG
11840,Steam
960400,Steam
769380,Steam
14395,Steam
581181,Steam
12842,Steam
635239,Steam
251838,GOG
251838,Steam
13084,Steam
62968,Steam
916470,Steam
21194,Steam
49165,PlayStation Store
49165,Steam
50987,Steam
907436,Steam
288680,Steam
727404,Steam
427436,Steam
586055,Steam
586055,Nintendo Store
495622,Not Specified
641725,Steam
46221,Steam
945036,Steam
945036,GOG
976306,Steam
485160,Steam
244760,PlayStation Store
244760,Xbox Store
244760,itch.io
244760,Nintendo Store
244760,Steam
641820,Steam
678605,Steam
836456,PlayStation Store
836456,Nintendo Store
836456,Epic Games
836456,Steam
306143,App Store
306143,Steam
59015,Steam
59015,PlayStation Store
51255,Steam
428853,Steam
507165,Steam
500619,Steam
10911,Steam
969652,Steam
576475,GOG
576475,Steam
816357,GOG
816357,Steam
743461,GOG
743461,Steam
938001,Epic Games
938001,Steam
807126,Nintendo Store
807126,Steam
722632,Steam
490600,Steam
427489,GOG
427489,Steam
427489,Nintendo Store
651121,Steam
114320,itch.io
114320,Steam
16365,Steam
736200,Steam
736200,GOG
736200,Epic Games
816394,Steam
970016,Steam
695844,Steam
15558,Steam
444960,Steam
444960,itch.io
505820,Steam
62397,Steam
427692,Steam
392391,Steam
321340,PlayStation Store
321340,Nintendo Store
321340,Steam
879566,Steam
21995,Steam
60185,Steam
11408,Steam
16512,Steam
10599,Steam
18174,Steam
602333,Steam
968985,Steam
17240,Steam
9855,Steam
738133,GOG
738133,Steam
627513,Steam
62562,Steam
677171,Steam
976135,Steam
490639,Steam
64572,Steam
649057,Steam
669366,GOG
669366,Steam
49599,Nintendo Store
49599,Steam
22310,PlayStation Store
22310,GOG
22310,Steam
16022,Nintendo Store
16022,Steam
15451,Steam
428923,Steam
383626,Steam
59881,Steam
678537,Steam
490961,Steam
14775,Steam
868139,GOG
868139,Steam
12645,Steam
961932,Steam
615081,Epic Games
615081,GOG
615081,Steam
624392,Steam
62528,Steam
46748,Steam
244890,Steam
244890,PlayStation Store
722667,Steam
554727,Steam
586148,Steam
45118,Steam
19273,Steam
13751,Steam
871254,GOG
871254,Steam
59808,Steam
15109,Steam
576501,GOG
576501,Steam
576501,Epic Games
576501,itch.io
17571,Steam
12096,PlayStation Store
12096,Steam
12096,Xbox Store
60094,Steam
35822,Steam
45733,Steam
353479,Steam
708993,Not Specified
554726,Steam
285725,Steam
285725,GOG
554728,Steam
530526,Steam
836548,Steam
295120,Steam
428752,Steam
4557,PlayStation Store
11125,Steam
44157,Steam
650985,Steam
598889,GOG
598889,Steam
14596,Steam
59756,Steam
530533,Steam
13663,Steam
13663,itch.io
13663,Xbox Store
13663,PlayStation Store
49967,Steam
720989,Steam
961963,GOG
961963,Steam
752178,GOG
752178,Steam
44163,Steam
60105,Steam
534193,GOG
534193,Steam
17791,Steam
20195,Steam
968821,Steam
13075,Steam
12985,Steam
16079,Steam
694456,Steam
694456,App Store
694456,Google Play
10026,Steam
554725,Steam
939308,Steam
896616,Steam
13718,Nintendo Store
13718,Steam
484930,Steam
926729,Steam
14744,Steam
50916,Steam
277514,GOG
277514,Steam
12734,Steam
12196,Steam
15278,Steam
674311,Steam
372586,Steam
372586,GOG
372586,itch.io
333435,Not Specified
19147,Steam
534174,Steam
570093,Steam
46500,Steam
46953,Steam
16331,Steam
16331,Nintendo Store
44318,Steam
18537,Steam
47443,Steam
51892,Steam
51892,itch.io
934466,Steam
532492,GOG
532492,Steam
861402,Steam
838238,Steam
785778,Steam
60589,Steam
21997,Steam
427678,Steam
973865,Steam
48974,Steam
59216,Not Specified
505855,Steam
505855,PlayStation Store
505855,itch.io
722646,Steam
427597,Steam
779876,Steam
971242,Steam
15332,Steam
10675,Steam
292874,Steam
236848,Steam
236848,GOG
694383,Steam
732415,GOG
732415,Nintendo Store
732415,Steam
528660,Steam
473534,Nintendo Store
473534,PlayStation Store
473534,Steam
427833,Steam
427871,Steam
402512,Steam
857644,Steam
22279,Steam
44605,Steam
44605,itch.io
968155,Steam
428743,Steam
313848,itch.io
313848,PlayStation Store
313848,Xbox Store
313848,Steam
387335,GOG
387335,Steam
18390,Steam
18390,itch.io
16874,Steam
18505,Steam
14838,Steam
43870,PlayStation Store
43870,Steam
63007,Steam
965869,GOG
965869,Steam
980945,Steam
491014,Steam
907337,Steam
791702,GOG
791702,App Store
791702,Steam
521734,GOG
521734,Steam
505814,Steam
798447,GOG
798447,Steam
650766,Steam
11777,Steam
16339,Steam
16339,Nintendo Store
49883,itch.io
49883,Steam
586066,Steam
586150,Steam
975381,Steam
1779,Steam
1779,PlayStation Store
1779,Nintendo Store
1779,App Store
1779,Google Play
10323,Steam
351201,GOG
351201,Nintendo Store
351201,Steam
974923,GOG
974923,Steam
484553,Steam
22053,Steam
60015,GOG
60015,Steam
17748,Steam
975385,Steam
823656,Steam
61124,Steam
61124,itch.io
13510,Steam
13510,App Store
14721,Steam
962103,Steam
980010,Steam
725783,Steam
743538,Steam
743538,itch.io
774688,Steam
992264,Steam
540023,Steam
333033,Steam
284757,Steam
426107,GOG
426107,Steam
426107,Nintendo Store
297251,Steam
674198,Steam
13406,PlayStation Store
13406,Steam
10918,Steam
13215,Steam
739697,Steam
739697,itch.io
787716,Steam
881265,Steam
968718,Steam
938150,Steam
517377,Steam
698993,Steam
698993,App Store
678696,GOG
678696,Steam
697513,Steam
428252,Steam
591042,Steam
987402,Steam
51533,Steam
62992,Steam
265332,Steam
265332,Nintendo Store
300700,Steam
14425,Steam
557755,Steam
428090,Steam
364810,Not Specified
61126,Steam
45679,Steam
961349,Steam
997619,Steam
961979,Steam
904408,Steam
51054,Steam
857743,itch.io
857743,Steam
13927,Steam
15407,Steam
46782,Steam
379524,Steam
738074,Steam
685038,Steam
667728,Steam
667728,itch.io
967889,Steam
743424,Not Specified
586152,Steam
743683,GOG
743683,Steam
651180,Steam
44023,Steam
18072,Steam
16809,Steam
16809,App Store
64009,Steam
372654,Steam
372654,itch.io
14484,Steam
622529,Steam
484712,Steam
484712,GOG
563296,Steam
563296,itch.io
743647,Steam
971598,Steam
975056,Steam
961314,GOG
961314,Steam
990006,Steam
745841,GOG
745841,Steam
51952,Steam
20026,Steam
20026,Google Play
244886,PlayStation Store
244886,GOG
244886,Steam
61241,Steam
246532,Steam
63701,Steam
615090,GOG
615090,Steam
650970,Steam
850687,Steam
850687,Nintendo Store
379551,Steam
898430,Steam
393550,Steam
49287,GOG
49287,Steam
43927,Steam
44161,Steam
14488,Steam
16278,Steam
62517,App Store
62517,Steam
548109,Steam
651018,GOG
651018,Steam
528775,Steam
528775,PlayStation Store
528775,Nintendo Store
966371,Steam
966371,GOG
651168,Steam
961750,Steam
739709,Steam
589128,Steam
563308,Steam
563412,GOG
563412,Steam
563412,Epic Games
428229,Steam
532399,Steam
492013,GOG
492013,Steam
61809,Steam
60181,Steam
60310,Steam
254622,GOG
254622,Steam
981518,Steam
854352,Steam
21618,Steam
881263,Steam
43884,Steam
15408,Steam
16986,Steam
43943,Steam
288675,Steam
43932,Steam
60161,Steam
60161,itch.io
60161,GOG
386526,Steam
386526,itch.io
14921,Steam
20605,Steam
62989,Steam
42223,Steam
22582,Steam
600961,Steam
600961,itch.io
960147,Steam
44512,Steam
392300,Steam
395976,Not Specified
13631,Steam
13631,GOG
44602,Steam
743549,Not Specified
663775,Steam
793680,Steam
968185,Steam
797904,Steam
28054,Steam
960211,Steam
669351,Steam
683231,Steam
683231,itch.io
589206,Nintendo Store
589206,Xbox Store
589206,PlayStation Store
589206,Steam
597165,Steam
685012,Steam
339174,Steam
339174,itch.io
43768,Steam
15623,Steam
16533,Steam
17432,Steam
60296,Steam
50342,Steam
50342,GOG
484989,GOG
484989,Steam
333509,Not Specified
961661,Steam
301712,Steam
301712,itch.io
43827,Steam
43827,GOG
284709,Steam
284709,GOG
372109,itch.io
18880,Steam
574782,Steam
674336,GOG
674336,Steam
62454,Steam
574819,Steam
650636,Steam
63465,Steam
268380,PlayStation Store
268380,Steam
379550,Steam
350477,Steam
304950,Steam
428976,Steam
428976,PlayStation Store
428976,Nintendo Store
992674,Steam
602345,Steam
984025,Steam
392315,Steam
700707,Steam
700707,itch.io
428350,Steam
13811,Steam
25584,Nintendo Store
45340,Steam
44267,Steam
61669,Steam
61237,Steam
11187,PlayStation Store
11187,Steam
669362,Steam
505885,Steam
641724,Steam
745753,GOG
745753,Steam
491584,Steam
760162,GOG
760162,Steam
60142,Steam
962811,Steam
886269,Steam
963477,Steam
967984,GOG
967984,Steam
923047,Steam
807137,Steam
807137,GOG
60183,Steam
988510,Steam
979383,Steam
387253,Steam
349596,Steam
756601,Steam
718172,Steam
20131,Steam
17382,Steam
16611,App Store
16611,Steam
16611,Google Play
16337,Steam
16337,Nintendo Store
31807,Steam
44712,Steam
47121,itch.io
47121,Steam
49877,Steam
745736,Steam
664875,Steam
392426,Steam
319151,Steam
627566,Steam
625780,Steam
492052,Steam
65050,Steam
816338,Not Specified
969646,Steam
964148,Steam
997357,Steam
939795,GOG
939795,Steam
917897,Steam
917897,GOG
484982,Steam
268433,GOG
268433,Steam
12055,Steam
528733,Steam
613510,Steam
990495,Steam
973689,Steam
894443,Steam
428747,GOG
428747,Steam
556997,itch.io
556997,Steam
549623,Steam
559082,Steam
743676,Steam
651230,Steam
581194,GOG
581194,Steam
568927,Steam
666376,Steam
743438,Not Specified
743421,Not Specified
60158,Steam
21667,Steam
44239,Steam
62208,Steam
60971,Steam
50582,Steam
866507,Steam
58120,PlayStation Store
58120,Nintendo Store
14204,Steam
14204,GOG
979879,Steam
15066,App Store
15066,Steam
15066,Google Play
15066,itch.io
16517,Steam
16336,Steam
16504,Steam
277969,GOG
277969,Steam
326991,PlayStation Store
326991,Steam
304207,itch.io
304207,Steam
302905,itch.io
302905,Steam
279622,itch.io
279622,Steam
261295,Steam
62495,Steam
60265,Steam
60477,Steam
736214,Not Specified
45103,Steam
16976,Steam
959981,Steam
743400,Not Specified
754945,Steam
754944,Steam
736316,Steam
581172,Steam
685034,Steam
571745,GOG
571745,Steam
523133,Steam
581034,Steam
718125,Steam
491859,Steam
430480,Steam
603977,Steam
666431,GOG
666431,Steam
779818,GOG
779818,Steam
743405,GOG
743405,Steam
961468,Steam
966986,Steam
896649,Steam
748639,Steam
782266,Steam
793701,Steam
23482,Steam
22607,Steam
704774,Steam
600967,Steam
514897,Not Specified
688832,Steam
647615,Steam
909846,Steam
14508,Steam
15098,Steam
695798,Steam
602329,Steam
47305,Steam
44830,Steam
67520,App Store
67520,Google Play
60153,Steam
37438,Steam
44180,Steam
44180,GOG
22108,itch.io
22108,Steam
22108,GOG
16330,Steam
17770,Steam
16866,Steam
16866,itch.io
62533,Steam
60115,Steam
507179,GOG
507179,Steam
508520,GOG
508520,Steam
986117,Steam
992189,Steam
484988,Steam
351820,Steam
581127,Google Play
581127,App Store
581127,Nintendo Store
581127,Steam
581127,PlayStation Store
574795,Steam
574795,App Store
493481,Steam
493481,GOG
494415,GOG
494415,Steam
370279,GOG
370279,Steam
349560,Steam
283994,Steam
283992,GOG
283992,Steam
826764,Steam
914782,Steam
727384,Steam
776306,Steam
825323,Steam
367105,Steam
367105,Xbox Store
847743,Steam
964313,Steam
980717,GOG
980717,Steam
974074,Steam
979367,Steam
977693,Steam
966311,Steam
963897,Steam
650901,GOG
650901,Steam
667711,Steam
324156,Steam
385272,itch.io
385522,Steam
64032,Steam
61416,Steam
62032,Steam
61796,Steam
372722,Steam
372722,itch.io
46330,Steam
46330,GOG
17478,Steam
17478,Nintendo Store
49602,itch.io
49602,Steam
50145,Steam
684906,Steam
684906,PlayStation Store
736309,Steam
697520,Steam
664988,Steam
825367,Steam
555997,Steam
666384,Steam
486736,GOG
486736,Steam
486736,PlayStation Store
486736,Xbox Store
486736,itch.io
485015,Steam
610239,Steam
610239,itch.io
497977,Steam
838335,itch.io
894668,Steam
894668,App Store
651011,Steam
644798,GOG
644798,Steam
600927,Steam
702374,Steam
685001,Steam
635262,Steam
22122,Steam
10288,Steam
10288,itch.io
430447,GOG
430447,Steam
427474,Steam
290064,Steam
49929,Steam
23719,Steam
17307,Steam
17307,App Store
19148,Steam
22617,Steam
576460,Steam
566638,Steam
559130,Steam
544078,Steam
491875,Steam
579538,Steam
647562,Steam
695879,GOG
695879,Steam
581033,Steam
579555,Steam
816336,itch.io
765019,Steam
879657,Steam
694622,Steam
694622,itch.io
616674,Steam
615000,Steam
939425,Steam
939425,itch.io
725808,Steam
985430,GOG
985430,Steam
968206,Steam
45295,Steam
966157,Steam
964652,GOG
964652,Steam
624354,Steam
635371,Steam
681405,Steam
720961,Steam
967368,GOG
967368,Steam
835126,Steam
566634,Nintendo Store
566634,Google Play
566634,App Store
566634,Steam
566634,PlayStation Store
581022,Steam
586212,Steam
586212,App Store
491425,Steam
568228,Steam
568228,itch.io
580700,Steam
580700,itch.io
16338,Steam
16338,Nintendo Store
12324,Steam
3080,PlayStation Store
3080,Steam
22541,Steam
50231,Steam
44795,Steam
44591,Steam
392433,Steam
428170,Steam
437681,itch.io
437681,Steam
504898,Steam
490834,itch.io
490834,Steam
532491,Steam
495652,Steam
491966,Steam
491747,Steam
960259,Nintendo Store
960259,Steam
960259,PlayStation Store
965702,Steam
968844,Steam
997679,Steam
934431,itch.io
748545,Steam
624397,Steam
789928,Steam
916539,Steam
818029,Steam
59959,Steam
59959,Nintendo Store
678591,Steam
610246,Steam
779901,Steam
427609,Steam
427609,GOG
323112,Steam
350941,itch.io
350941,PlayStation Store
350941,Xbox Store
350941,Nintendo Store
350941,Steam
61107,Steam
61074,Steam
64085,Steam
881238,Steam
60469,Steam
48972,Steam
52245,App Store
52245,Google Play
54027,App Store
54027,Steam
453964,itch.io
453964,Steam
453964,Xbox Store
453964,PlayStation Store
428952,Steam
481744,itch.io
518614,Steam
428863,Steam
611680,Steam
625790,Steam
557743,Steam
428624,Steam
972243,Steam
987590,Steam
960322,Steam
840864,Steam
846507,Steam
14203,Steam
18952,Steam
20173,Steam
36985,Steam
20712,Steam
12983,itch.io
12983,Steam
427476,Steam
349401,Steam
9524,Steam
12083,Steam
10445,Steam
14244,Steam
14244,Google Play
349709,Steam
294149,GOG
294149,Steam
783854,Steam
532464,Nintendo Store
532464,Steam
581081,Steam
581049,Steam
532436,Steam
264739,Steam
65236,Steam
76640,Google Play
76640,App Store
62559,Steam
62559,Google Play
62559,App Store
61043,Steam
62172,Steam
60234,GOG
60234,Steam
61612,Steam
61612,itch.io
51659,Steam
607351,itch.io
961696,Steam
961696,GOG
955678,Steam
816410,Steam
804843,Steam
376159,Steam
376159,itch.io
934451,Not Specified
776281,Steam
752219,Steam
769426,Steam
684935,Steam
722625,Steam
972002,Steam
874378,Steam
782336,Steam
542654,Steam
966153,Steam
10347,Steam
10347,itch.io
10616,Steam
63847,Steam
90325,Steam
90325,itch.io
51740,Steam
995886,Steam
1005805,Steam
704657,Steam
732525,GOG
732525,Steam
736353,Steam
754975,Steam
756605,Steam
769491,Steam
566495,Steam
570118,Steam
589123,Steam
21389,Steam
591063,Steam
748686,Steam
709130,Steam
692586,Steam
672385,Steam
292876,Steam
295028,GOG
295028,Steam
257308,PlayStation Store
257308,Nintendo Store
257308,Steam
216309,Steam
10249,Steam
12249,Steam
17000,Steam
495674,Steam
479356,itch.io
479356,Steam
484990,Steam
349798,Steam
372716,GOG
372716,Steam
161657,Steam
161657,itch.io
49291,Steam
46269,Steam
46483,Steam
32459,GOG
32459,Steam
16541,Steam
15871,Steam
16335,Nintendo Store
16335,Steam
60412,Steam
92650,itch.io
490937,GOG
490937,Steam
11692,Steam
12174,Steam
13340,Steam
20050,Steam
16332,Steam
14416,Steam
15043,Steam
43793,Steam
29302,Steam
22532,PlayStation Store
427449,Steam
428950,Steam
520334,Steam
12225,Steam
12225,itch.io
491468,Steam
492287,Steam
491787,Steam
535650,Steam
532437,Steam
613537,Steam
624355,Steam
630708,Steam
64081,Steam
60165,Steam
63771,Steam
63560,Steam
62383,Steam
58441,Steam
58441,itch.io
49694,Nintendo Store
49694,Steam
364898,Steam
301606,Steam
287375,Steam
268315,Steam
268315,itch.io
312638,GOG
312638,itch.io
312638,Steam
246522,itch.io
246522,Google Play
246522,Steam
30560,Steam
683218,Steam
881178,Steam
811885,Steam
743399,Not Specified
850819,Steam
812158,itch.io
960216,Steam
934435,Not Specified
507164,Steam
969908,Steam
989279,Steam
982617,GOG
982617,Steam
836520,GOG
836520,Steam
632936,itch.io
632936,Steam
633446,Steam
60193,Steam
670696,Steam
789939,Steam
700693,Steam
719654,GOG
719654,Steam
799358,Steam
804761,Not Specified
725835,Steam
714525,Steam
752061,GOG
752061,Steam
748417,itch.io
776370,Steam
490989,Steam
495383,itch.io
495383,Steam
495383,Xbox Store
495383,Epic Games
430477,Steam
423701,itch.io
427437,Steam
624370,Steam
647585,Steam
647585,itch.io
662342,Steam
677215,Steam
674224,Steam
669403,Steam
637470,GOG
637470,Steam
725776,GOG
725776,Steam
666405,Steam
651296,Steam
651296,Xbox Store
651296,itch.io
695890,Steam
707315,Steam
707309,Steam
622558,Steam
825326,Not Specified
817998,Steam
818012,Steam
745745,GOG
745745,Steam
783794,Steam
801103,Steam
769392,Steam
783800,Steam
818004,Steam
813549,Steam
750459,Steam
816337,itch.io
761444,Steam
785839,Steam
776334,Steam
392403,Steam
392403,GOG
692630,Steam
663800,Steam
986851,Steam
994464,Steam
993340,Steam
999411,Steam
966182,Steam
842434,Steam
909840,GOG
909840,Steam
905595,Steam
879614,Steam
932688,Steam
939827,Steam
963593,Steam
871201,Steam
14680,Steam
18047,Steam
17737,Steam
